"time","Resources","Economy","Bureaucracy","Pollution","inflow","outflow1"
0.63,1,0.1,0.01,0.001,0.0995,0.0995
0.64,1,0.1,0.01,0.001,0.0995,0.0995
0.65,1,0.1,0.01,0.001,0.0995,0.0995
0.66,1,0.1,0.01,0.001,0.0995,0.0995
0.67,1,0.1,0.01,0.001,0.0995,0.0995
0.68,1,0.1,0.01,0.001,0.0995,0.0995
0.69,1,0.1,0.01,0.001,0.0995,0.0995
0.7,1,0.1,0.01,0.001,0.0995,0.0995
0.71,1,0.1,0.01,0.001,0.0995,0.0995
0.72,1,0.1,0.01,0.001,0.0995,0.0995
0.73,1,0.1,0.01,0.001,0.0995,0.0995
0.74,1,0.1,0.01,0.001,0.0995,0.0995
0.75,1,0.1,0.01,0.001,0.0995,0.0995
0.76,1,0.1,0.01,0.001,0.0995,0.0995
0.77,1,0.1,0.01,0.001,0.0995,0.0995
0.78,1,0.1,0.01,0.001,0.0995,0.0995
0.79,1,0.1,0.01,0.001,0.0995,0.0995
0.8,1,0.1,0.01,0.001,0.0995,0.0995
0.81,1,0.1,0.01,0.001,0.0995,0.0995
0.82,1,0.1,0.01,0.001,0.0995,0.0995
0.83,1,0.1,0.01,0.001,0.0995,0.0995
0.84,1,0.1,0.01,0.001,0.0995,0.0995
0.85,1,0.1,0.01,0.001,0.0995,0.0995
0.86,1,0.1,0.01,0.001,0.0995,0.0995
0.87,1,0.1,0.01,0.001,0.0995,0.0995
0.88,1,0.1,0.01,0.001,0.0995,0.0995
0.89,1,0.1,0.01,0.001,0.0995,0.0995
0.9,1,0.1,0.01,0.001,0.0995,0.0995
0.91,1,0.1,0.01,0.001,0.0995,0.0995
0.92,1,0.1,0.01,0.001,0.0995,0.0995
0.93,1,0.1,0.01,0.001,0.0995,0.0995
0.94,1,0.1,0.01,0.001,0.0995,0.0995
0.95,1,0.1,0.01,0.001,0.0995,0.0995
0.96,1,0.1,0.01,0.001,0.0995,0.0995
0.97,1,0.1,0.01,0.001,0.0995,0.0995
0.98,1,0.1,0.01,0.001,0.0995,0.0995
0.99,1,0.1,0.01,0.001,0.0995,0.0995
1,1,0.1,0.01,0.001,0.0995,0.0995
1.01,1,0.1,0.01,0.001,0.0995,0.0995
1.02,1,0.1,0.01,0.001,0.0995,0.0995
1.03,1,0.1,0.01,0.001,0.0995,0.0995
1.04,1,0.1,0.01,0.001,0.0995,0.0995
1.05,1,0.1,0.01,0.001,0.0995,0.0995
1.06,1,0.1,0.01,0.001,0.0995,0.0995
1.07,1,0.1,0.01,0.001,0.0995,0.0995
1.08,1,0.1,0.01,0.001,0.0995,0.0995
1.09,1,0.1,0.01,0.001,0.0995,0.0995
1.1,1,0.1,0.01,0.001,0.0995,0.0995
1.11,1,0.1,0.01,0.001,0.0995,0.0995
1.12,1,0.1,0.01,0.001,0.0995,0.0995
1.13,1,0.1,0.01,0.001,0.0995,0.0995
1.14,1,0.1,0.01,0.001,0.0995,0.0995
1.15,1,0.1,0.01,0.001,0.0995,0.0995
1.16,1,0.1,0.01,0.001,0.0995,0.0995
1.17,1,0.1,0.01,0.001,0.0995,0.0995
1.18,1,0.1,0.01,0.001,0.0995,0.0995
1.19,1,0.1,0.01,0.001,0.0995,0.0995
1.2,1,0.1,0.01,0.001,0.0995,0.0995
1.21,1,0.1,0.01,0.001,0.0995,0.0995
1.22,1,0.1,0.01,0.001,0.0995,0.0995
1.23,1,0.1,0.01,0.001,0.0995,0.0995
1.24,1,0.1,0.01,0.001,0.0995,0.0995
1.25,1,0.1,0.01,0.001,0.0995,0.0995
1.26,1,0.1,0.01,0.001,0.0995,0.0995
1.27,1,0.1,0.01,0.001,0.0995,0.0995
1.28,1,0.1,0.01,0.001,0.0995,0.0995
1.29,1,0.1,0.01,0.001,0.0995,0.0995
1.3,1,0.1,0.01,0.001,0.0995,0.0995
1.31,1,0.1,0.01,0.001,0.0995,0.0995
1.32,1,0.1,0.01,0.001,0.0995,0.0995
1.33,1,0.1,0.01,0.001,0.0995,0.0995
1.34,1,0.1,0.01,0.001,0.0995,0.0995
1.35,1,0.1,0.01,0.001,0.0995,0.0995
1.36,1,0.1,0.01,0.001,0.0995,0.0995
1.37,1,0.1,0.01,0.001,0.0995,0.0995
1.38,1,0.1,0.01,0.001,0.0995,0.0995
1.39,1,0.1,0.01,0.001,0.0995,0.0995
1.4,1,0.1,0.01,0.001,0.0995,0.0995
1.41,1,0.1,0.01,0.001,0.0995,0.0995
1.42,1,0.1,0.01,0.001,0.0995,0.0995
1.43,1,0.1,0.01,0.001,0.0995,0.0995
1.44,1,0.1,0.01,0.001,0.0995,0.0995
1.45,1,0.1,0.01,0.001,0.0995,0.0995
1.46,1,0.1,0.01,0.001,0.0995,0.0995
1.47,1,0.1,0.01,0.001,0.0995,0.0995
1.48,1,0.1,0.01,0.001,0.0995,0.0995
1.49,1,0.1,0.01,0.001,0.0995,0.0995
1.5,1,0.1,0.01,0.001,0.0995,0.0995
1.51,1,0.1,0.01,0.001,0.0995,0.0995
1.52,1,0.1,0.01,0.001,0.0995,0.0995
1.53,1,0.1,0.01,0.001,0.0995,0.0995
1.54,1,0.1,0.01,0.001,0.0995,0.0995
1.55,1,0.1,0.01,0.001,0.0995,0.0995
1.56,1,0.1,0.01,0.001,0.0995,0.0995
1.57,1,0.1,0.01,0.001,0.0995,0.0995
1.58,1,0.1,0.01,0.001,0.0995,0.0995
1.59,1,0.1,0.01,0.001,0.0995,0.0995
1.6,1,0.1,0.01,0.001,0.0995,0.0995
1.61,1,0.1,0.01,0.001,0.0995,0.0995
1.62,1,0.1,0.01,0.001,0.0995,0.0995
1.63,1,0.1,0.01,0.001,0.0995,0.0995
1.64,1,0.1,0.01,0.001,0.0995,0.0995
1.65,1,0.1,0.01,0.001,0.0995,0.0995
1.66,1,0.1,0.01,0.001,0.0995,0.0995
1.67,1,0.1,0.01,0.001,0.0995,0.0995
1.68,1,0.1,0.01,0.001,0.0995,0.0995
1.69,1,0.1,0.01,0.001,0.0995,0.0995
1.7,1,0.1,0.01,0.001,0.0995,0.0995
1.71,1,0.1,0.01,0.001,0.0995,0.0995
1.72,1,0.1,0.01,0.001,0.0995,0.0995
1.73,1,0.1,0.01,0.001,0.0995,0.0995
1.74,1,0.1,0.01,0.001,0.0995,0.0995
1.75,1,0.1,0.01,0.001,0.0995,0.0995
1.76,1,0.1,0.01,0.001,0.0995,0.0995
1.77,1,0.1,0.01,0.001,0.0995,0.0995
1.78,1,0.1,0.01,0.001,0.0995,0.0995
1.79,1,0.1,0.01,0.001,0.0995,0.0995
1.8,1,0.1,0.01,0.001,0.0995,0.0995
1.81,1,0.1,0.01,0.001,0.0995,0.0995
1.82,1,0.1,0.01,0.001,0.0995,0.0995
1.83,1,0.1,0.01,0.001,0.0995,0.0995
1.84,1,0.1,0.01,0.001,0.0995,0.0995
1.85,1,0.1,0.01,0.001,0.0995,0.0995
1.86,1,0.1,0.01,0.001,0.0995,0.0995
1.87,1,0.1,0.01,0.001,0.0995,0.0995
1.88,1,0.1,0.01,0.001,0.0995,0.0995
1.89,1,0.1,0.01,0.001,0.0995,0.0995
1.9,1,0.1,0.01,0.001,0.0995,0.0995
1.91,1,0.1,0.01,0.001,0.0995,0.0995
1.92,1,0.1,0.01,0.001,0.0995,0.0995
1.93,1,0.1,0.01,0.001,0.0995,0.0995
1.94,1,0.1,0.01,0.001,0.0995,0.0995
1.95,1,0.1,0.01,0.001,0.0995,0.0995
1.96,1,0.1,0.01,0.001,0.0995,0.0995
1.97,1,0.1,0.01,0.001,0.0995,0.0995
1.98,1,0.1,0.01,0.001,0.0995,0.0995
1.99,1,0.1,0.01,0.001,0.0995,0.0995
2,1,0.1,0.01,0.001,0.0995,0.0995
2.01,1,0.1,0.01,0.001,0.0995,0.0995
2.02,1,0.1,0.01,0.001,0.0995,0.0995
2.03,1,0.1,0.01,0.001,0.0995,0.0995
2.04,1,0.1,0.01,0.001,0.0995,0.0995
2.05,1,0.1,0.01,0.001,0.0995,0.0995
2.06,1,0.1,0.01,0.001,0.0995,0.0995
2.07,1,0.1,0.01,0.001,0.0995,0.0995
2.08,1,0.1,0.01,0.001,0.0995,0.0995
2.09,1,0.1,0.01,0.001,0.0995,0.0995
2.1,1,0.1,0.01,0.001,0.0995,0.0995
2.11,1,0.1,0.01,0.001,0.0995,0.0995
2.12,1,0.1,0.01,0.001,0.0995,0.0995
2.13,1,0.1,0.01,0.001,0.0995,0.0995
2.14,1,0.1,0.01,0.001,0.0995,0.0995
2.15,1,0.1,0.01,0.001,0.0995,0.0995
2.16,1,0.1,0.01,0.001,0.0995,0.0995
2.17,1,0.1,0.01,0.001,0.0995,0.0995
2.18,1,0.1,0.01,0.001,0.0995,0.0995
2.19,1,0.1,0.01,0.001,0.0995,0.0995
2.2,1,0.1,0.01,0.001,0.0995,0.0995
2.21,1,0.1,0.01,0.001,0.0995,0.0995
2.22,1,0.1,0.01,0.001,0.0995,0.0995
2.23,1,0.1,0.01,0.001,0.0995,0.0995
2.24,1,0.1,0.01,0.001,0.0995,0.0995
2.25,1,0.1,0.01,0.001,0.0995,0.0995
2.26,1,0.1,0.01,0.001,0.0995,0.0995
2.27,1,0.1,0.01,0.001,0.0995,0.0995
2.28,1,0.1,0.01,0.001,0.0995,0.0995
2.29,1,0.1,0.01,0.001,0.0995,0.0995
2.3,1,0.1,0.01,0.001,0.0995,0.0995
2.31,1,0.1,0.01,0.001,0.0995,0.0995
2.32,1,0.1,0.01,0.001,0.0995,0.0995
2.33,1,0.1,0.01,0.001,0.0995,0.0995
2.34,1,0.1,0.01,0.001,0.0995,0.0995
2.35,1,0.1,0.01,0.001,0.0995,0.0995
2.36,1,0.1,0.01,0.001,0.0995,0.0995
2.37,1,0.1,0.01,0.001,0.0995,0.0995
2.38,1,0.1,0.01,0.001,0.0995,0.0995
2.39,1,0.1,0.01,0.001,0.0995,0.0995
2.4,1,0.1,0.01,0.001,0.0995,0.0995
2.41,1,0.1,0.01,0.001,0.0995,0.0995
2.42,1,0.1,0.01,0.001,0.0995,0.0995
2.43,1,0.1,0.01,0.001,0.0995,0.0995
2.44,1,0.1,0.01,0.001,0.0995,0.0995
2.45,1,0.1,0.01,0.001,0.0995,0.0995
2.46,1,0.1,0.01,0.001,0.0995,0.0995
2.47,1,0.1,0.01,0.001,0.0995,0.0995
2.48,1,0.1,0.01,0.001,0.0995,0.0995
2.49,1,0.1,0.01,0.001,0.0995,0.0995
2.5,1,0.1,0.01,0.001,0.0995,0.0995
2.51,1,0.1,0.01,0.001,0.0995,0.0995
2.52,1,0.1,0.01,0.001,0.0995,0.0995
2.53,1,0.1,0.01,0.001,0.0995,0.0995
2.54,1,0.1,0.01,0.001,0.0995,0.0995
2.55,1,0.1,0.01,0.001,0.0995,0.0995
2.56,1,0.1,0.01,0.001,0.0995,0.0995
2.57,1,0.1,0.01,0.001,0.0995,0.0995
2.58,1,0.1,0.01,0.001,0.0995,0.0995
2.59,1,0.1,0.01,0.001,0.0995,0.0995
2.6,1,0.1,0.01,0.001,0.0995,0.0995
2.61,1,0.1,0.01,0.001,0.0995,0.0995
2.62,1,0.1,0.01,0.001,0.0995,0.0995
2.63,1,0.1,0.01,0.001,0.0995,0.0995
2.64,1,0.1,0.01,0.001,0.0995,0.0995
2.65,1,0.1,0.01,0.001,0.0995,0.0995
2.66,1,0.1,0.01,0.001,0.0995,0.0995
2.67,1,0.1,0.01,0.001,0.0995,0.0995
2.68,1,0.1,0.01,0.001,0.0995,0.0995
2.69,1,0.1,0.01,0.001,0.0995,0.0995
2.7,1,0.1,0.01,0.001,0.0995,0.0995
2.71,1,0.1,0.01,0.001,0.0995,0.0995
2.72,1,0.1,0.01,0.001,0.0995,0.0995
2.73,1,0.1,0.01,0.001,0.0995,0.0995
2.74,1,0.1,0.01,0.001,0.0995,0.0995
2.75,1,0.1,0.01,0.001,0.0995,0.0995
2.76,1,0.1,0.01,0.001,0.0995,0.0995
2.77,1,0.1,0.01,0.001,0.0995,0.0995
2.78,1,0.1,0.01,0.001,0.0995,0.0995
2.79,1,0.1,0.01,0.001,0.0995,0.0995
2.8,1,0.1,0.01,0.001,0.0995,0.0995
2.81,1,0.1,0.01,0.001,0.0995,0.0995
2.82,1,0.1,0.01,0.001,0.0995,0.0995
2.83,1,0.1,0.01,0.001,0.0995,0.0995
2.84,1,0.1,0.01,0.001,0.0995,0.0995
2.85,1,0.1,0.01,0.001,0.0995,0.0995
2.86,1,0.1,0.01,0.001,0.0995,0.0995
2.87,1,0.1,0.01,0.001,0.0995,0.0995
2.88,1,0.1,0.01,0.001,0.0995,0.0995
2.89,1,0.1,0.01,0.001,0.0995,0.0995
2.9,1,0.1,0.01,0.001,0.0995,0.0995
2.91,1,0.1,0.01,0.001,0.0995,0.0995
2.92,1,0.1,0.01,0.001,0.0995,0.0995
2.93,1,0.1,0.01,0.001,0.0995,0.0995
2.94,1,0.1,0.01,0.001,0.0995,0.0995
2.95,1,0.1,0.01,0.001,0.0995,0.0995
2.96,1,0.1,0.01,0.001,0.0995,0.0995
2.97,1,0.1,0.01,0.001,0.0995,0.0995
2.98,1,0.1,0.01,0.001,0.0995,0.0995
2.99,1,0.1,0.01,0.001,0.0995,0.0995
3,1,0.1,0.01,0.001,0.0995,0.0995
3.01,1,0.1,0.01,0.001,0.0995,0.0995
3.02,1,0.1,0.01,0.001,0.0995,0.0995
3.03,1,0.1,0.01,0.001,0.0995,0.0995
3.04,1,0.1,0.01,0.001,0.0995,0.0995
3.05,1,0.1,0.01,0.001,0.0995,0.0995
3.06,1,0.1,0.01,0.001,0.0995,0.0995
3.07,1,0.1,0.01,0.001,0.0995,0.0995
3.08,1,0.1,0.01,0.001,0.0995,0.0995
3.09,1,0.1,0.01,0.001,0.0995,0.0995
3.1,1,0.1,0.01,0.001,0.0995,0.0995
3.11,1,0.1,0.01,0.001,0.0995,0.0995
3.12,1,0.1,0.01,0.001,0.0995,0.0995
3.13,1,0.1,0.01,0.001,0.0995,0.0995
3.14,1,0.1,0.01,0.001,0.0995,0.0995
3.15,1,0.1,0.01,0.001,0.0995,0.0995
3.16,1,0.1,0.01,0.001,0.0995,0.0995
3.17,1,0.1,0.01,0.001,0.0995,0.0995
3.18,1,0.1,0.01,0.001,0.0995,0.0995
3.19,1,0.1,0.01,0.001,0.0995,0.0995
3.2,1,0.1,0.01,0.001,0.0995,0.0995
3.21,1,0.1,0.01,0.001,0.0995,0.0995
3.22,1,0.1,0.01,0.001,0.0995,0.0995
3.23,1,0.1,0.01,0.001,0.0995,0.0995
3.24,1,0.1,0.01,0.001,0.0995,0.0995
3.25,1,0.1,0.01,0.001,0.0995,0.0995
3.26,1,0.1,0.01,0.001,0.0995,0.0995
3.27,1,0.1,0.01,0.001,0.0995,0.0995
3.28,1,0.1,0.01,0.001,0.0995,0.0995
3.29,1,0.1,0.01,0.001,0.0995,0.0995
3.3,1,0.1,0.01,0.001,0.0995,0.0995
3.31,1,0.1,0.01,0.001,0.0995,0.0995
3.32,1,0.1,0.01,0.001,0.0995,0.0995
3.33,1,0.1,0.01,0.001,0.0995,0.0995
3.34,1,0.1,0.01,0.001,0.0995,0.0995
3.35,1,0.1,0.01,0.001,0.0995,0.0995
3.36,1,0.1,0.01,0.001,0.0995,0.0995
3.37,1,0.1,0.01,0.001,0.0995,0.0995
3.38,1,0.1,0.01,0.001,0.0995,0.0995
3.39,1,0.1,0.01,0.001,0.0995,0.0995
3.4,1,0.1,0.01,0.001,0.0995,0.0995
3.41,1,0.1,0.01,0.001,0.0995,0.0995
3.42,1,0.1,0.01,0.001,0.0995,0.0995
3.43,1,0.1,0.01,0.001,0.0995,0.0995
3.44,1,0.1,0.01,0.001,0.0995,0.0995
3.45,1,0.1,0.01,0.001,0.0995,0.0995
3.46,1,0.1,0.01,0.001,0.0995,0.0995
3.47,1,0.1,0.01,0.001,0.0995,0.0995
3.48,1,0.1,0.01,0.001,0.0995,0.0995
3.49,1,0.1,0.01,0.001,0.0995,0.0995
3.5,1,0.1,0.01,0.001,0.0995,0.0995
3.51,1,0.1,0.01,0.001,0.0995,0.0995
3.52,1,0.1,0.01,0.001,0.0995,0.0995
3.53,1,0.1,0.01,0.001,0.0995,0.0995
3.54,1,0.1,0.01,0.001,0.0995,0.0995
3.55,1,0.1,0.01,0.001,0.0995,0.0995
3.56,1,0.1,0.01,0.001,0.0995,0.0995
3.57,1,0.1,0.01,0.001,0.0995,0.0995
3.58,1,0.1,0.01,0.001,0.0995,0.0995
3.59,1,0.1,0.01,0.001,0.0995,0.0995
3.6,1,0.1,0.01,0.001,0.0995,0.0995
3.61,1,0.1,0.01,0.001,0.0995,0.0995
3.62,1,0.1,0.01,0.001,0.0995,0.0995
3.63,1,0.1,0.01,0.001,0.0995,0.0995
3.64,1,0.1,0.01,0.001,0.0995,0.0995
3.65,1,0.1,0.01,0.001,0.0995,0.0995
3.66,1,0.1,0.01,0.001,0.0995,0.0995
3.67,1,0.1,0.01,0.001,0.0995,0.0995
3.68,1,0.1,0.01,0.001,0.0995,0.0995
3.69,1,0.1,0.01,0.001,0.0995,0.0995
3.7,1,0.1,0.01,0.001,0.0995,0.0995
3.71,1,0.1,0.01,0.001,0.0995,0.0995
3.72,1,0.1,0.01,0.001,0.0995,0.0995
3.73,1,0.1,0.01,0.001,0.0995,0.0995
3.74,1,0.1,0.01,0.001,0.0995,0.0995
3.75,1,0.1,0.01,0.001,0.0995,0.0995
3.76,1,0.1,0.01,0.001,0.0995,0.0995
3.77,1,0.1,0.01,0.001,0.0995,0.0995
3.78,1,0.1,0.01,0.001,0.0995,0.0995
3.79,1,0.1,0.01,0.001,0.0995,0.0995
3.8,1,0.1,0.01,0.001,0.0995,0.0995
3.81,1,0.1,0.01,0.001,0.0995,0.0995
3.82,1,0.1,0.01,0.001,0.0995,0.0995
3.83,1,0.1,0.01,0.001,0.0995,0.0995
3.84,1,0.1,0.01,0.001,0.0995,0.0995
3.85,1,0.1,0.01,0.001,0.0995,0.0995
3.86,1,0.1,0.01,0.001,0.0995,0.0995
3.87,1,0.1,0.01,0.001,0.0995,0.0995
3.88,1,0.1,0.01,0.001,0.0995,0.0995
3.89,1,0.1,0.01,0.001,0.0995,0.0995
3.9,1,0.1,0.01,0.001,0.0995,0.0995
3.91,1,0.1,0.01,0.001,0.0995,0.0995
3.92,1,0.1,0.01,0.001,0.0995,0.0995
3.93,1,0.1,0.01,0.001,0.0995,0.0995
3.94,1,0.1,0.01,0.001,0.0995,0.0995
3.95,1,0.1,0.01,0.001,0.0995,0.0995
3.96,1,0.1,0.01,0.001,0.0995,0.0995
3.97,1,0.1,0.01,0.001,0.0995,0.0995
3.98,1,0.1,0.01,0.001,0.0995,0.0995
3.99,1,0.1,0.01,0.001,0.0995,0.0995
4,1,0.1,0.01,0.001,0.0995,0.0995
4.01,1,0.1,0.01,0.001,0.0995,0.0995
4.02,1,0.1,0.01,0.001,0.0995,0.0995
4.03,1,0.1,0.01,0.001,0.0995,0.0995
4.04,1,0.1,0.01,0.001,0.0995,0.0995
4.05,1,0.1,0.01,0.001,0.0995,0.0995
4.06,1,0.1,0.01,0.001,0.0995,0.0995
4.07,1,0.1,0.01,0.001,0.0995,0.0995
4.08,1,0.1,0.01,0.001,0.0995,0.0995
4.09,1,0.1,0.01,0.001,0.0995,0.0995
4.1,1,0.1,0.01,0.001,0.0995,0.0995
4.11,1,0.1,0.01,0.001,0.0995,0.0995
4.12,1,0.1,0.01,0.001,0.0995,0.0995
4.13,1,0.1,0.01,0.001,0.0995,0.0995
4.14,1,0.1,0.01,0.001,0.0995,0.0995
4.15,1,0.1,0.01,0.001,0.0995,0.0995
4.16,1,0.1,0.01,0.001,0.0995,0.0995
4.17,1,0.1,0.01,0.001,0.0995,0.0995
4.18,1,0.1,0.01,0.001,0.0995,0.0995
4.19,1,0.1,0.01,0.001,0.0995,0.0995
4.2,1,0.1,0.01,0.001,0.0995,0.0995
4.21,1,0.1,0.01,0.001,0.0995,0.0995
4.22,1,0.1,0.01,0.001,0.0995,0.0995
4.23,1,0.1,0.01,0.001,0.0995,0.0995
4.24,1,0.1,0.01,0.001,0.0995,0.0995
4.25,1,0.1,0.01,0.001,0.0995,0.0995
4.26,1,0.1,0.01,0.001,0.0995,0.0995
4.27,1,0.1,0.01,0.001,0.0995,0.0995
4.28,1,0.1,0.01,0.001,0.0995,0.0995
4.29,1,0.1,0.01,0.001,0.0995,0.0995
4.3,1,0.1,0.01,0.001,0.0995,0.0995
4.31,1,0.1,0.01,0.001,0.0995,0.0995
4.32,1,0.1,0.01,0.001,0.0995,0.0995
4.33,1,0.1,0.01,0.001,0.0995,0.0995
4.34,1,0.1,0.01,0.001,0.0995,0.0995
4.35,1,0.1,0.01,0.001,0.0995,0.0995
4.36,1,0.1,0.01,0.001,0.0995,0.0995
4.37,1,0.1,0.01,0.001,0.0995,0.0995
4.38,1,0.1,0.01,0.001,0.0995,0.0995
4.39,1,0.1,0.01,0.001,0.0995,0.0995
4.4,1,0.1,0.01,0.001,0.0995,0.0995
4.41,1,0.1,0.01,0.001,0.0995,0.0995
4.42,1,0.1,0.01,0.001,0.0995,0.0995
4.43,1,0.1,0.01,0.001,0.0995,0.0995
4.44,1,0.1,0.01,0.001,0.0995,0.0995
4.45,1,0.1,0.01,0.001,0.0995,0.0995
4.46,1,0.1,0.01,0.001,0.0995,0.0995
4.47,1,0.1,0.01,0.001,0.0995,0.0995
4.48,1,0.1,0.01,0.001,0.0995,0.0995
4.49,1,0.1,0.01,0.001,0.0995,0.0995
4.5,1,0.1,0.01,0.001,0.0995,0.0995
4.51,1,0.1,0.01,0.001,0.0995,0.0995
4.52,1,0.1,0.01,0.001,0.0995,0.0995
4.53,1,0.1,0.01,0.001,0.0995,0.0995
4.54,1,0.1,0.01,0.001,0.0995,0.0995
4.55,1,0.1,0.01,0.001,0.0995,0.0995
4.56,1,0.1,0.01,0.001,0.0995,0.0995
4.57,1,0.1,0.01,0.001,0.0995,0.0995
4.58,1,0.1,0.01,0.001,0.0995,0.0995
4.59,1,0.1,0.01,0.001,0.0995,0.0995
4.6,1,0.1,0.01,0.001,0.0995,0.0995
4.61,1,0.1,0.01,0.001,0.0995,0.0995
4.62,1,0.1,0.01,0.001,0.0995,0.0995
4.63,1,0.1,0.01,0.001,0.0995,0.0995
4.64,1,0.1,0.01,0.001,0.0995,0.0995
4.65,1,0.1,0.01,0.001,0.0995,0.0995
4.66,1,0.1,0.01,0.001,0.0995,0.0995
4.67,1,0.1,0.01,0.001,0.0995,0.0995
4.68,1,0.1,0.01,0.001,0.0995,0.0995
4.69,1,0.1,0.01,0.001,0.0995,0.0995
4.7,1,0.1,0.01,0.001,0.0995,0.0995
4.71,1,0.1,0.01,0.001,0.0995,0.0995
4.72,1,0.1,0.01,0.001,0.0995,0.0995
4.73,1,0.1,0.01,0.001,0.0995,0.0995
4.74,1,0.1,0.01,0.001,0.0995,0.0995
4.75,1,0.1,0.01,0.001,0.0995,0.0995
4.76,1,0.1,0.01,0.001,0.0995,0.0995
4.77,1,0.1,0.01,0.001,0.0995,0.0995
4.78,1,0.1,0.01,0.001,0.0995,0.0995
4.79,1,0.1,0.01,0.001,0.0995,0.0995
4.8,1,0.1,0.01,0.001,0.0995,0.0995
4.81,1,0.1,0.01,0.001,0.0995,0.0995
4.82,1,0.1,0.01,0.001,0.0995,0.0995
4.83,1,0.1,0.01,0.001,0.0995,0.0995
4.84,1,0.1,0.01,0.001,0.0995,0.0995
4.85,1,0.1,0.01,0.001,0.0995,0.0995
4.86,1,0.1,0.01,0.001,0.0995,0.0995
4.87,1,0.1,0.01,0.001,0.0995,0.0995
4.88,1,0.1,0.01,0.001,0.0995,0.0995
4.89,1,0.1,0.01,0.001,0.0995,0.0995
4.9,1,0.1,0.01,0.001,0.0995,0.0995
4.91,1,0.1,0.01,0.001,0.0995,0.0995
4.92,1,0.1,0.01,0.001,0.0995,0.0995
4.93,1,0.1,0.01,0.001,0.0995,0.0995
4.94,1,0.1,0.01,0.001,0.0995,0.0995
4.95,1,0.1,0.01,0.001,0.0995,0.0995
4.96,1,0.1,0.01,0.001,0.0995,0.0995
4.97,1,0.1,0.01,0.001,0.0995,0.0995
4.98,1,0.1,0.01,0.001,0.0995,0.0995
4.99,1,0.1,0.01,0.001,0.0995,0.0995
5,1,0.1,0.01,0.001,0.0995,0.0995
5.01,1,0.1,0.01,0.001,0.0995,0.0995
5.02,1,0.1,0.01,0.001,0.0995,0.0995
5.03,1,0.1,0.01,0.001,0.0995,0.0995
5.04,1,0.1,0.01,0.001,0.0995,0.0995
5.05,1,0.1,0.01,0.001,0.0995,0.0995
5.06,1,0.1,0.01,0.001,0.0995,0.0995
5.07,1,0.1,0.01,0.001,0.0995,0.0995
5.08,1,0.1,0.01,0.001,0.0995,0.0995
5.09,1,0.1,0.01,0.001,0.0995,0.0995
5.1,1,0.1,0.01,0.001,0.0995,0.0995
5.11,1,0.1,0.01,0.001,0.0995,0.0995
5.12,1,0.1,0.01,0.001,0.0995,0.0995
5.13,1,0.1,0.01,0.001,0.0995,0.0995
5.14,1,0.1,0.01,0.001,0.0995,0.0995
5.15,1,0.1,0.01,0.001,0.0995,0.0995
5.16,1,0.1,0.01,0.001,0.0995,0.0995
5.17,1,0.1,0.01,0.001,0.0995,0.0995
5.18,1,0.1,0.01,0.001,0.0995,0.0995
5.19,1,0.1,0.01,0.001,0.0995,0.0995
5.2,1,0.1,0.01,0.001,0.0995,0.0995
5.21,1,0.1,0.01,0.001,0.0995,0.0995
5.22,1,0.1,0.01,0.001,0.0995,0.0995
5.23,1,0.1,0.01,0.001,0.0995,0.0995
5.24,1,0.1,0.01,0.001,0.0995,0.0995
5.25,1,0.1,0.01,0.001,0.0995,0.0995
5.26,1,0.1,0.01,0.001,0.0995,0.0995
5.27,1,0.1,0.01,0.001,0.0995,0.0995
5.28,1,0.1,0.01,0.001,0.0995,0.0995
5.29,1,0.1,0.01,0.001,0.0995,0.0995
5.3,1,0.1,0.01,0.001,0.0995,0.0995
5.31,1,0.1,0.01,0.001,0.0995,0.0995
5.32,1,0.1,0.01,0.001,0.0995,0.0995
5.33,1,0.1,0.01,0.001,0.0995,0.0995
5.34,1,0.1,0.01,0.001,0.0995,0.0995
5.35,1,0.1,0.01,0.001,0.0995,0.0995
5.36,1,0.1,0.01,0.001,0.0995,0.0995
5.37,1,0.1,0.01,0.001,0.0995,0.0995
5.38,1,0.1,0.01,0.001,0.0995,0.0995
5.39,1,0.1,0.01,0.001,0.0995,0.0995
5.4,1,0.1,0.01,0.001,0.0995,0.0995
5.41,1,0.1,0.01,0.001,0.0995,0.0995
5.42,1,0.1,0.01,0.001,0.0995,0.0995
5.43,1,0.1,0.01,0.001,0.0995,0.0995
5.44,1,0.1,0.01,0.001,0.0995,0.0995
5.45,1,0.1,0.01,0.001,0.0995,0.0995
5.46,1,0.1,0.01,0.001,0.0995,0.0995
5.47,1,0.1,0.01,0.001,0.0995,0.0995
5.48,1,0.1,0.01,0.001,0.0995,0.0995
5.49,1,0.1,0.01,0.001,0.0995,0.0995
5.5,1,0.1,0.01,0.001,0.0995,0.0995
5.51,1,0.1,0.01,0.001,0.0995,0.0995
5.52,1,0.1,0.01,0.001,0.0995,0.0995
5.53,1,0.1,0.01,0.001,0.0995,0.0995
5.54,1,0.1,0.01,0.001,0.0995,0.0995
5.55,1,0.1,0.01,0.001,0.0995,0.0995
5.56,1,0.1,0.01,0.001,0.0995,0.0995
5.57,1,0.1,0.01,0.001,0.0995,0.0995
5.58,1,0.1,0.01,0.001,0.0995,0.0995
5.59,1,0.1,0.01,0.001,0.0995,0.0995
5.6,1,0.1,0.01,0.001,0.0995,0.0995
5.61,1,0.1,0.01,0.001,0.0995,0.0995
